Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,WildCard_NonEx,0.261447563,-0.053914328,1,0,0,0.914,optionRight,45,910,1,16,0,16,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door2,0.316100443,0.002215657,1,0,0,1.277,optionRight,40,950,1,17,0,17,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,-0.223042836,-0.086410635,1,0,0,2.119,optionLeft,30,980,1,18,0,18,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door2,-0.252584934,0.005169867,1,0,0,1.151,optionLeft,40,1020,1,19,0,19,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,WildCard_NonEx,0.277695716,-0.005169867,1,0,0,2.059,optionRight,55,1075,1,20,0,20,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door2,0.336779911,-0.000738552,1,0,0,0.839,optionRight,40,1115,1,21,0,21,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door1,0.280649926,-0.03323486,1,0,0,1.03,optionRight,30,1145,1,22,0,22,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door4,0.313146233,-0.037666174,1,0,0,1.831,optionRight,60,1205,1,23,0,23,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door3,-0.391432792,-0.071639586,1,0,0,1.079,optionLeft,70,1275,1,24,0,24,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door4,0.339734121,-0.02732644,1,0,0,1.618,optionRight,60,1335,1,25,0,25,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,WildCard_NonEx,-0.384047267,-0.048005908,1,0,0,2.646,optionLeft,45,1380,1,26,0,26,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door4,0.005908419,0.009601182,1,0,0,0.196,optionLeft,80,1460,1,27,0,27,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door2,0,0.006646972,1,0,0,0.187,optionLeft,20,1480,1,28,0,28,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.329394387,-0.036189069,1,0,0,1.077,optionLeft,70,1550,1,29,0,29,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.292466765,-0.064254062,1,0,0,0.939,optionRight,70,1620,1,30,0,30,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.289512555,-0.055391433,1,0,0,2.754,optionRight,70,1690,1,31,0,31,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,-0.016248154,-0.009601182,1,0,0,0.206,optionRight,70,1760,1,32,0,32,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door2,0.001477105,0.006646972,1,0,0,0.179,optionRight,20,1780,1,33,0,33,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door4,0.267355982,-0.014032496,1,0,0,1.14,optionRight,80,1860,1,34,0,34,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,Door2,-0.338257016,-0.046528804,1,0,0,2.65,optionLeft,20,1880,1,35,0,35,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.319054653,0.018463811,1,0,0,3.065,optionLeft,70,1950,1,36,0,36,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door3,0.274741507,-0.015509601,1,0,0,1.16,optionRight,70,2020,1,37,0,37,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,WildCard_NonEx,-0.255539143,0.000738552,1,0,0,2.159,optionLeft,45,2065,1,38,0,38,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,ctch,resources/DG.BMP,resources/DP.BMP,Door3,0.35155096,0.003692762,1,0,0,1.228,optionRight,70,2135,1,39,0,39,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door3,-0.342688331,-0.011078287,1,0,0,1.099,optionLeft,70,2205,1,40,0,40,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door1,0.360413589,-0.025849335,1,0,0,2.069,optionRight,30,2235,1,41,0,41,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door3,-0.008862629,0.014032496,1,0,0,0.192,optionLeft,70,2305,1,42,0,42,0,1
,,,,,,,,2023-08-16_08h50.40,HF_wild_card,2022.2.4,MacIntel,57.47126437,57faccc03073510001230cfc,64d2fd46c836a06233681665,64dc7e44be06836382732687,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door4,0.382570162,0.102658789,1,0,0,2.76,optionRight,80,2385,1,43,0,43,0,1
