Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,WildCard_NonEx,-0.258767269,-0.044102019,1,0,0,1.941,optionLeft,55,1260,1,25,0,25,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door2,0.32890542,-0.009032944,1,0,0,0.736,optionRight,20,1280,1,26,0,26,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door2,-0.213071201,-0.12911796,1,0,0,1.383,optionLeft,40,1320,1,27,0,27,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_NonEx,0.273645058,0.005844846,1,0,0,0.75,optionRight,45,1365,1,28,0,28,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door3,-0.359723698,-0.038788523,1,0,0,0.764,optionLeft,70,1435,1,29,0,29,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door3,0.274707758,-0.022848034,1,0,0,2.905,optionRight,70,1505,1,30,0,30,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door2,-0.333156217,-0.033475027,1,0,0,1.03,optionLeft,20,1525,1,31,0,31,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DBN.BMP,resources/DG.BMP,Door3,0.274707758,-0.001594049,1,0,0,0.855,optionRight,70,1595,1,32,0,32,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door2,0.327842721,-0.017534538,1,0,0,1.144,optionRight,40,1635,1,33,0,33,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door2,0.303400638,-0.047290117,1,0,0,2.392,optionRight,20,1655,1,34,0,34,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door3,-0.291710946,-0.027098831,1,0,0,1.114,optionLeft,70,1725,1,35,0,35,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,ctch,resources/DBN.BMP,resources/DB.BMP,Door4,-0.312964931,-0.047290117,1,0,0,1.113,optionLeft,80,1805,1,36,0,36,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,Door4,0.301275239,0.002656748,1,0,0,0.763,optionRight,80,1885,1,37,0,37,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door4,-0.28639745,0.020722635,1,0,0,0.877,optionLeft,60,1945,1,38,0,38,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,ctch,resources/DB.BMP,resources/DBN.BMP,Door4,0.172688629,-0.020722635,1,0,0,0.852,optionRight,80,2025,1,39,0,39,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DBN.BMP,resources/DG.BMP,Door4,-0.25664187,-0.005844846,1,0,0,0.853,optionLeft,60,2085,1,40,0,40,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door2,-0.243889479,-0.001594049,1,0,0,0.735,optionLeft,40,2125,1,41,0,41,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,Door4,-0.019659936,0.007970244,1,0,0,0.202,optionRight,80,2205,1,42,0,42,0,1
,,,,,,,,2023-08-16_08h59.55.071,HF_wild_card,2022.2.4,MacIntel,29.41176471,5c6ab741a70f0f0001607363,64d2fd46c836a06233681665,64dc7f2f210a0a3e632da8af,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,Door4,0.196068013,0.013283741,1,0,0,0.805,optionRight,80,2285,1,43,0,43,0,1
