Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,WildCard_Ex,0.32108181,-0.014216377,1,0,0,0.5216,optionRight,5,3225,2,18,0,18,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door4,0.274849753,-0.06414706,1,0,0,0.7928,optionRight,80,3305,2,19,0,19,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door4,0.261904744,-0.071544166,1,0,0,0.6558,optionRight,80,3385,2,20,0,20,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door1,0.2711512,-0.031784576,1,0,0,0.6847,optionRight,30,3415,2,21,0,21,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door4,0.265603371,-0.004969995,1,0,0,0.6767,optionRight,80,3495,2,22,0,22,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door2,-0.187471112,-0.038257043,1,0,0,0.8033,optionLeft,20,3515,2,23,0,23,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door4,-0.217059626,-0.049352775,1,0,0,0.8649,optionLeft,80,3595,2,24,0,24,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,WildCard_Ex,0.254507639,-0.032709214,1,0,0,0.6429,optionRight,5,3600,2,25,0,25,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_Ex,-0.237401759,-0.04195567,1,0,0,0.5443,optionLeft,95,3695,2,26,0,26,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door2,0.264678733,-0.075242718,1,0,0,0.8532,optionRight,40,3735,2,27,0,27,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door2,-0.191169665,-0.069694889,1,0,0,1.3001,optionLeft,40,3775,2,28,0,28,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.279472944,0.019070746,1,0,0,0.6419,optionRight,5,3780,2,29,0,29,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door4,0.262829382,-0.00774391,1,0,0,0.7408,optionRight,60,3840,2,30,0,30,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door3,0.288719399,0.00982429,1,0,0,0.7685,optionRight,70,3910,2,31,0,31,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,0.277623667,-0.026236747,1,0,0,0.7718,optionRight,30,3940,2,32,0,32,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door2,0.263754095,-0.001271368,1,0,0,0.5737,optionRight,40,3980,2,33,0,33,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_Ex,-0.221682836,-0.058599157,1,0,0,0.5277,optionLeft,5,3985,2,34,0,34,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door3,0.223069793,-0.020688844,1,0,0,0.5539,optionRight,70,4055,2,35,0,35,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.208737864,-0.076167357,1,0,0,0.5357,optionLeft,30,4085,2,36,0,36,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door1,0.23139161,-0.021613556,1,0,0,0.5861,optionRight,30,4115,2,37,0,37,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door3,-0.186546474,-0.038257043,1,0,0,0.5284,optionLeft,70,4185,2,38,0,38,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door4,0.227693058,-0.035483129,1,0,0,0.5383,optionRight,80,4265,2,39,0,39,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door1,-0.189320388,-0.029010662,1,0,0,0.4759,optionLeft,30,4295,2,40,0,40,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,WildCard_Ex,-0.196717512,-0.055825243,1,0,0,0.5922,optionLeft,5,4300,2,41,0,41,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door3,0.272075838,-0.034558491,1,0,0,0.6214,optionRight,70,4370,2,42,0,42,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door3,-0.177300055,0.002427184,1,0,0,0.6864,optionLeft,70,4440,2,43,0,43,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door3,0.285945485,-0.049352775,1,0,0,4.0294,optionRight,70,4510,3,0,0,0,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door1,-0.335413775,-0.101132735,1,0,0,0.6256,optionLeft,30,4540,3,1,0,1,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door3,0.39505316,-0.144590878,1,0,0,0.6356,optionRight,70,4610,3,2,0,2,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.398751787,-0.13626906,1,0,0,0.5704,optionRight,95,4705,3,3,0,3,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door4,-0.288257043,-0.043804946,1,0,0,0.7221,optionLeft,60,4765,3,4,0,4,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,WildCard_Ex,0.388580693,-0.138118411,1,0,0,0.9554,optionRight,95,4860,3,5,0,5,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_Ex,-0.326167357,-0.024387471,1,0,0,0.5602,optionLeft,95,4955,3,6,0,6,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door2,0.416319912,-0.119625573,1,0,0,1.1385,optionRight,20,4975,3,7,0,7,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door4,-0.279010606,-0.031784576,1,0,0,0.7869,optionLeft,80,5055,3,8,0,8,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door3,-0.242949606,-0.035483129,1,0,0,1.2164,optionLeft,70,5125,3,9,0,9,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door3,-0.274387415,-0.025312109,1,0,0,0.7524,optionLeft,70,5195,3,10,0,10,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door2,-0.238326397,-0.037332405,1,0,0,1.2891,optionLeft,20,5215,3,11,0,11,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door4,0.411696721,-0.135344422,1,0,0,0.603,optionRight,60,5275,3,12,0,12,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.409847445,-0.093735556,1,0,0,0.5925,optionRight,5,5280,3,13,0,13,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door1,-0.291955615,-0.023462833,1,0,0,0.6741,optionLeft,30,5310,3,14,0,14,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door4,0.350670379,-0.145515516,1,0,0,0.8723,optionRight,80,5390,3,15,0,15,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,WildCard_Ex,-0.244798882,-0.075242718,1,0,0,1.8449,optionLeft,5,5395,3,16,0,16,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door2,-0.242949606,-0.019764206,1,0,0,0.6896,optionLeft,40,5435,3,17,0,17,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door4,0.371937131,-0.176953362,1,0,0,0.6786,optionRight,80,5515,3,18,0,18,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.283633815,-0.026236747,1,0,0,0.5087,optionLeft,30,5545,3,19,0,19,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,WildCard_Ex,-0.254045301,-0.033633852,1,0,0,0.3209,optionLeft,5,5550,3,20,0,20,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door2,-0.267914929,-0.05212669,1,0,0,0.371,optionLeft,40,5590,3,21,0,21,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door4,0.444983843,-0.11407767,1,0,0,0.54,optionRight,60,5650,3,22,0,22,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door4,-0.245723521,-0.00034673,1,0,0,0.6232,optionLeft,80,5730,3,23,0,23,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_Ex,-0.272538139,-0.046578861,1,0,0,0.6692,optionLeft,5,5735,3,24,0,24,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door3,-0.273462777,-0.044729585,1,0,0,0.7053,optionLeft,70,5805,3,25,0,25,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door2,-0.291955615,-0.033633852,1,0,0,0.5574,optionLeft,20,5825,3,26,0,26,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door3,-0.237401759,-0.036407767,1,0,0,0.4579,optionLeft,70,5895,3,27,0,27,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door1,-0.284558472,-0.041031032,1,0,0,0.5379,optionLeft,30,5925,3,28,0,28,0,1,,,,,
