Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.252777778,-0.008333333,1,0,0,0.413,optionLeft,30,7115,4,1,0,1,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door2,0.276851852,-0.016666667,1,0,0,0.43,optionRight,40,7155,4,2,0,2,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.198148148,-0.011111111,1,0,0,0.399,optionLeft,95,7250,4,3,0,3,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door2,-0.239814815,-0.013888889,1,0,0,1.315,optionLeft,20,7270,4,4,0,4,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.382407407,-0.024074074,1,0,0,0.514,optionRight,30,7300,4,5,0,5,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.287962963,-0.006481481,1,0,0,0.747,optionLeft,70,7370,4,6,0,6,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,WildCard_Ex,0.463888889,-0.023148148,1,0,0,1.015,optionRight,95,7465,4,7,0,7,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,WildCard_Ex,-0.230555556,-0.012037037,1,0,0,0.546,optionLeft,5,7470,4,8,0,8,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.226851852,-0.019444444,1,0,0,0.748,optionLeft,30,7500,4,9,0,9,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door3,-0.237037037,-0.019444444,1,0,0,0.932,optionLeft,70,7570,4,10,0,10,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,WildCard_Ex,0.259259259,-0.005555556,1,0,0,0.514,optionRight,95,7665,4,11,0,11,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.275,-0.012962963,1,0,0,0.447,optionRight,95,7760,4,12,0,12,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door4,0.196296296,-0.013888889,1,0,0,0.548,optionRight,80,7840,4,13,0,13,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.225,-0.012037037,1,0,0,1.581,optionRight,5,7845,4,14,0,14,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_Ex,-0.152777778,-0.001851852,1,0,0,0.53,optionLeft,95,7940,4,15,0,15,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.207407407,-0.007407407,1,0,0,0.948,optionRight,60,8000,4,16,0,16,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,WildCard_Ex,-0.125,0.001851852,1,0,0,0.698,optionLeft,5,8005,4,17,0,17,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.233333333,0,1,0,0,0.982,optionLeft,30,8035,4,18,0,18,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,WildCard_Ex,0.250925926,-0.012037037,1,0,0,0.596,optionRight,95,8130,4,19,0,19,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.285185185,-0.009259259,1,0,0,0.747,optionRight,70,8200,4,20,0,20,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.242592593,-0.010185185,1,0,0,0.897,optionRight,30,8230,4,21,0,21,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.219444444,-0.010185185,1,0,0,0.599,optionRight,80,8310,4,22,0,22,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_Ex,0.275,-0.012037037,1,0,0,0.681,optionRight,5,8315,4,23,0,23,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.240740741,-0.019444444,1,0,0,0.481,optionRight,70,8385,4,24,0,24,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door2,-0.248148148,-0.005555556,1,0,0,0.813,optionLeft,40,8425,4,25,0,25,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.237037037,-0.005555556,1,0,0,0.798,optionLeft,60,8485,4,26,0,26,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.226851852,-0.012037037,1,0,0,0.578,optionRight,70,8555,4,27,0,27,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.175925926,-0.006481481,1,0,0,0.432,optionLeft,5,8560,4,28,0,28,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door1,0.390740741,-0.025925926,1,0,0,0.38,optionRight,30,8590,4,29,0,29,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.17037037,-0.009259259,1,0,0,0.764,optionLeft,70,8660,4,30,0,30,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door4,0.237037037,-0.007407407,1,0,0,1.047,optionRight,80,8740,4,31,0,31,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.207407407,-0.005555556,1,0,0,0.597,optionLeft,60,8800,4,32,0,32,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.163888889,-0.013888889,1,0,0,0.763,optionLeft,70,8870,4,33,0,33,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door3,0.203703704,-0.024074074,1,0,0,0.432,optionRight,70,8940,4,34,0,34,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.233333333,-0.012962963,1,0,0,0.598,optionRight,70,9010,4,35,0,35,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door2,-0.148148148,0.021296296,1,0,0,0.597,optionLeft,20,9030,4,36,0,36,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.253703704,-0.011111111,1,0,0,0.364,optionRight,70,9100,4,37,0,37,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.249074074,0.000925926,1,0,0,1.148,optionRight,20,9120,4,38,0,38,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.184259259,0.002777778,1,0,0,0.414,optionLeft,70,9190,4,39,0,39,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door4,-0.189814815,0.003703704,1,0,0,0.764,optionLeft,60,9250,4,40,0,40,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door4,0.271296296,-0.015740741,1,0,0,0.646,optionRight,80,9330,4,41,0,41,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door4,-0.147222222,-0.009259259,1,0,0,0.429,optionLeft,60,9390,4,42,0,42,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.285185185,-0.026851852,1,0,0,0.582,optionRight,20,9410,4,43,0,43,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.274074074,-0.056481481,1,0,0,0.495,optionRight,5,9415,5,0,0,0,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,WildCard_Ex,0.232407407,-0.021296296,1,0,0,1.249,optionRight,5,9420,5,1,0,1,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.196296296,-0.016666667,1,0,0,0.614,optionRight,70,9490,5,2,0,2,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.167592593,-0.021296296,1,0,0,0.899,optionRight,80,9570,5,3,0,3,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.189814815,-0.00462963,1,0,0,1.349,optionRight,30,9600,5,4,0,4,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.158333333,0,1,0,0,0.748,optionLeft,80,9680,5,5,0,5,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.162037037,-0.008333333,1,0,0,0.68,optionRight,40,9720,5,6,0,6,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,WildCard_Ex,-0.155555556,-0.008333333,1,0,0,0.497,optionLeft,95,9815,5,7,0,7,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,WildCard_Ex,-0.188888889,-0.009259259,1,0,0,0.447,optionLeft,5,9820,5,8,0,8,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.331481481,-0.011111111,1,0,0,0.766,optionRight,70,9890,5,9,0,9,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.201851852,-0.00462963,1,0,0,1.179,optionRight,30,9920,5,10,0,10,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door4,0.225925926,-0.00462963,1,0,0,0.481,optionRight,60,9980,5,11,0,11,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.237962963,0.001851852,1,0,0,0.546,optionRight,70,10050,5,12,0,12,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.27037037,0.008333333,1,0,0,0.531,optionRight,70,10120,5,13,0,13,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.125925926,-0.000925926,1,0,0,1.014,optionRight,30,10150,5,14,0,14,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,WildCard_Ex,0.2,0.003703704,1,0,0,0.514,optionRight,5,10155,5,15,0,15,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.210185185,0.003703704,1,0,0,0.648,optionRight,70,10225,5,16,0,16,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.325925926,-0.007407407,1,0,0,0.715,optionRight,80,10305,5,17,0,17,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door4,0.244444444,0.002777778,1,0,0,0.729,optionRight,60,10365,5,18,0,18,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door3,-0.098148148,0.00462963,1,0,0,0.681,optionLeft,70,10435,5,19,0,19,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_Ex,0.307407407,0,1,0,0,0.964,optionRight,95,10530,5,20,0,20,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door3,-0.177777778,0.005555556,1,0,0,0.879,optionLeft,70,10600,5,21,0,21,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.216666667,0.009259259,1,0,0,0.73,optionLeft,80,10680,5,22,0,22,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door4,-0.176851852,0.000925926,1,0,0,0.448,optionLeft,80,10760,5,23,0,23,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door2,-0.22037037,-0.000925926,1,0,0,0.414,optionLeft,40,10800,5,24,0,24,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door1,0.225,-0.001851852,1,0,0,0.43,optionRight,30,10830,5,25,0,25,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.235185185,-0.002777778,1,0,0,0.93,optionLeft,70,10900,5,26,0,26,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,WildCard_Ex,0.435185185,-0.006481481,1,0,0,0.998,optionRight,95,10995,5,27,0,27,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_Ex,-0.168518519,0.007407407,1,0,0,0.68,optionLeft,95,11090,5,28,0,28,0,1,,,,,,
